album_name,composer,director,orchestra,solist,instrument,obra_type,nota,obra_number,opus_number,cd_number
"HAKON JART","SMETANA, BEDRICH -1824/1884",,,,,"POEMA SINFONICO",,,16,,,,,01/01/01
,"SMETANA, BEDRICH -1824/1884",,,,"PIANO, VIOLIN Y CELLO","TRIO","SOL MENOR",,15,,,,,01/01/01
"(2) ""DE MI HOGAR""","SMETANA, BEDRICH -1824/1884",,,,"VIOLIN Y PIANO","PIEZA",,,,,,,,01/01/01
"FANTASIA","TCHAIKOWSKY, PIOTR I.-1840/893",,,,"PIANO","CONCIERTO",,,56,,,,,01/01/01
,"TCHAIKOWSKY, PIOTR I.-1840/893",,,,"PIANO","CONCIERTO","SI BEMOL MAYOR",1,23,,,,,01/01/01
,"TCHAIKOWSKY, PIOTR I.-1840/893",,,,"PIANO","CONCIERTO","SOL MAYOR",2,44,,,,,01/01/01
,"TCHAIKOWSKY, PIOTR I.-1840/893",,,,"PIANO","CONCIERTO","MI BEMOL MAYOR",3,75,,,,,01/01/01
,"TCHAIKOWSKY, PIOTR I.-1840/893",,,,"CUERDAS","CUARTETO",,,22,,,,,01/01/01
,"TCHAIKOWSKY, PIOTR I.-1840/893",,,,"CUERDAS","CUARTETO",,,30,,,,,01/01/01
"CARACTERISTICA","TCHAIKOWSKY, PIOTR I.-1840/893",,,,,"SUITE",,2,53,,,,,01/01/01
"MOZARTIANA","TCHAIKOWSKY, PIOTR I.-1840/893",,,,,"SUITE",,,61,,,,,01/01/01
,"TCHAIKOWSKY, PIOTR I.-1840/893",,,,"PIANO, VIOLIN Y CELLO","TRIO","LA MENOR",,50,,,,,01/01/01
"ARCHIDUQUE","BEETHOVEN, LUDWIG VAN-1770/1827",,,"ISTOMIN, E.STERN, I. Y ROSE, L","PIANO, VIOLIN Y CELLO","TRIO","SI BEMOL MAYOR",6,97,76,,,,05/10/95
,"BRAHMS, JOHANNES - 1833/1897","RAHBARI, ALEXANDER","FILARMONICA BRT DE BRUSELAS",,,"SINFONIA","RE MAYOR",2,73,80,,,,05/10/95
,"BRAHMS, JOHANNES - 1833/1897","RAHBARI, ALEXANDER","FILARMONICA BRT DE BRUSELAS",,,"SERENATA","LA MAYOR",2,16,80,,,,05/10/95
,"CHOPIN, FEDERICO - 1810/1849",,,"JANKOWSKA, L. Y JULIEN, P.","PIANO Y CELLO","SONATA","SOL MENOR",,65,79,,,,05/10/95
"BRILLANTE","CHOPIN, FEDERICO - 1810/1849",,,"JANKOWSKA, L. Y JULIEN, P.","PIANO Y CELLO","POLONESA",,,3,79,,,,05/10/95
"GRAN DUO CONCERTANTE","CHOPIN, FEDERICO - 1810/1849",,,"JANKOWSKA, L. Y JULIEN, P.","PIANO Y CELLO","DUO","MI MAYOR",,,79,,,,05/10/95
,"DVORAK, ANTONIN - 1841/1904","GUNZENHAUSER, STEPHEN","FILARMONICA SLOVACA",,,"SINFONIA","DO MENOR",1,,81,,,,05/10/95
"LEYENDAS (N1-5)","DVORAK, ANTONIN - 1841/1904","GUNZENHAUSER, STEPHEN","SINF.DE RADIO CHECOESLOVAQUIA",,,"PIEZA",,,59,81,,,,05/10/95
"XVIII:11","HAYDN, FRANZ J.- 1732/1809","FAERBERG, JORG","DE CAMARA HEIL BRONN","ARGERICH, MARTHA","PIANO","CONCIERTO","RE MAYOR",,,77,,,,05/10/95
"19- HUNGARAS (COMPLETAS)","LISZT, FRANZ - 1811/1886",,,"CAMPANELLA, MICHELLE","PIANO","RAPSODIA",,,,75,,,,05/10/95
,"MOZART, WOLFGANG AMADEUS-","PERAHIA, MURRAY","DE CAMARA INGLESA","PERAHIA, MURRAY","PIANO","CONCIERTO","SOL MAYOR",17,"K.453",78,,,,05/10/95
,"MOZART, WOLFGANG AMADEUS-","PERAHIA, MURRAY","DE CAMARA INGLESA","PERAHIA, MURRAY","PIANO","CONCIERTO","SI BEMOL MAYOR",18,"K.456",78,,,,05/10/95
,"PAGANINI, NICCOLO - 1782/1840","DUTOIT, CHARLES","FILARMONICA DE LONDRES","ACCARDO, SALVATTORE","VIOLIN","CONCIERTO","LA MENOR",5,,73,,,,05/10/95
"LA PRIMAVERA","PAGANINI, NICCOLO - 1782/1840","DUTOIT, CHARLES","FILARMONICA DE LONDRES","ACCARDO, SALVATTORE","VIOLIN","SONATA","LA MAYOR",,,73,,,,05/10/95
"MAJESTUOSA SONATA SENTIMENTAL","PAGANINI, NICCOLO - 1782/1840","DUTOIT, CHARLES","FILARMONICA DE LONDRES","ACCARDO, SALVATTORE","VIOLIN","SONATA",,,,73,,,,05/10/95
,"PAGANINI, NICCOLO - 1782/1840","FOSTER, LAWRENCE","FILARMONICA DE MONTECARLO","DUBACH, ALEXANDRE","VIOLIN","CONCIERTO","SI MENOR",2,7,82,,,,05/10/95
,"PAGANINI, NICCOLO - 1782/1840","FOSTER, LAWRENCE","FILARMONICA DE MONTECARLO","DUBACH, ALEXANDRE","VIOLIN","CONCIERTO","LA MENOR",5,,82,,,,05/10/95
,"RACHMANINOFF, SERGEI-1873/1943","OTAKA, TADAAKI","NACIONAL BBC DE GALES","LILL, JOHN","PIANO","SONATA","SI BEMOL MENOR",2,36,83,,,,05/10/95
,"RACHMANINOFF, SERGEI-1873/1943","OTAKA, TADAAKI","NACIONAL BBC DE GALES","LILL, JOHN","PIANO","CONCIERTO","RE MENOR",3,30,83,,,,05/10/95
,"SHOSTAKOVICH, DMITRI-1906/1975","FAERBER, JORG","DE CAMARA HEIL BRONN","ARGERICH, MARTHA","PIANO","CONCIERTO",,1,35,77,,,,05/11/95
-18,"TCHAIKOWSKY, PIOTR I.-1840/893",,,"PONTI, MICHAEL","PIANO","PIEZA",,,72,,,254,,05/11/95
-6,"TCHAIKOWSKY, PIOTR I.-1840/893",,,"PONTI, MICHAEL","PIANO","PIEZA",,,51,,,249,,05/11/95
"CHILDREN'S ALBUM","TCHAIKOWSKY, PIOTR I.-1840/893",,,"PONTI, MICHAEL","PIANO","PIEZA",,,39,,,249,,05/11/95
,"CHOPIN, FEDERICO - 1810/1849",,,"POGORELICH, IVO","PIANO","PRELUDIO","DO SOSTENIDO MENOR",,45,,,26,,05/15/95
,"CHOPIN, FEDERICO - 1810/1849",,,"POGORELICH, IVO","PIANO","SCHERZO","DO SOSTENIDO MENOR",3,39,,,26,,05/15/95
,"CHOPIN, FEDERICO - 1810/1849",,,"POGORELICH, IVO","PIANO","NOCTURNO","MI BEMOL MAYOR",2,55,0,0,28,,05/15/95
,"CHOPIN, FEDERICO - 1810/1849",,,"POGORELICH, IVO","PIANO","ESTUDIO","LA SOSTENIDO MAYOR",10,10,,,33,,05/15/95
,"CHOPIN, FEDERICO - 1810/1849",,,"POGORELICH, IVO","PIANO","ESTUDIO","SOL SOSTENIDO MENOR",,25,,,33,,05/15/95
"HAFFNER","MOZART, WOLFGANG AMADEUS-","KARAJAN, HERBERT VON","FILARMONICA DE BERLIN",,,"SINFONIA","RE MAYOR",35,"K.385",,,49,110,05/15/95
"MOTO PERPETUO","PAGANINI, NICCOLO - 1782/1840",,,"ACCARDO, S. Y BELTRAMI, A.","VIOLIN Y PIANO","PIEZA","RE MAYOR",6,"POSTH 11",,,52,,05/15/95
"GOD SAVE THE KING","PAGANINI, NICCOLO - 1782/1840",,,"ACCARDO, S. Y BELTRAMI, A.","VIOLIN Y PIANO","VARIACIONES",,4,9,,,52,,05/15/95
"HABANERA","SAINT SAENS, CAMILLE-1835/1921",,,"HEIFETZ, JASHA","VIOLIN","DANZA",,,83,,,,,05/15/95
,"SAINT SAENS, CAMILLE-1835/1921","PREVIN, ANDRE","FILARMONICA REAL","COLLARD, JEAN PHILIPPE","PIANO","CONCIERTO","MI BEMOL MAYOR",3,29,,15,,,05/30/95
"EGIPCIO","SAINT SAENS, CAMILLE-1835/1921","PREVIN, ANDRE","FILARMONICA REAL","COLLARD, JEAN PHILIPPE","PIANO","CONCIERTO","FA MAYOR",5,103,,15,,,05/30/95
"VERSION INTEGRAL (21)","CHOPIN, FEDERICO - 1810/1849",,,"BARENBOIM, DANIEL","PIANO","NOCTURNOS",,,,85,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,19,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,30,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,38,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,53,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,62,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,67,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,85,84,,,,05/30/95
"ROMANCES SIN PALABRAS (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","ROMANCE",,,102,84,,,,05/30/95
"INFANTILES (SEIS)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","PIEZA",,,72,84,,,,05/30/95
"DEL GONDOLERO","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","CANCION",,,,84,,,,05/30/95
"PIEZAS PARA PIANO (TRES)","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","PIEZA",,,,84,,,,05/30/95
"HOJA DE ALBUM","MENDELSSOHN, FELIX - 1809/1847",,,"BARENBOIM, DANIEL","PIANO","PIEZA",,,,84,,,,05/30/95
,"BLOCH, ERNEST -",,,,"PIANO Y CUERDAS","QUINTETO",,1,,,,,,01/01/01
,"BLOCH, ERNEST -",,,,"PIANO Y CUERDAS","QUINTETO",,2,,,,,,01/01/01
,"BORODIN, ALEXANDER- 1833/1887",,,,,"SINFONIA","SOL MENOR",2,,,,,,01/01/01
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"POLLINI, MAURIZIO","PIANO","SONATA","LA MAYOR",28,101,,,226,,09/02/95
"HAMMERKLAVIER","BEETHOVEN, LUDWIG VAN-1770/1827",,,"POLLINI, MAURIZIO","PIANO","SONATA","SI BEMOL MAYOR",29,109,,,231,,09/02/95
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"POLLINI, MAURIZIO","PIANO","SONATA","MI MAYOR",30,109,,17,,,09/02/95
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"POLLINI, MAURIZIO","PIANO","SONATA","LA BEMOL MAYOR",31,110,,17,,,09/02/95
,"BEETHOVEN, LUDWIG VAN-1770/1827",,,"POLLINI, MAURIZIO","PIANO","SONATA","DO MENOR",32,111,,,226,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","SONATA","SI MENOR",3,58,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","FA MENOR",2,63,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","DO SOSTENIDO MENOR",3,63,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","DO MAYOR",2,56,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","RE BEMOL MAYOR",3,30,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","FA MENOR",4,68,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","SOL MAYOR",1,50,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","DO SOSTENIDO MENOR",3,50,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","RE MAYOR",2,33,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","SI BEMOL MENOR",4,24,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","FA SOSTENIDO MENOR",3,59,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","LA MENOR",4,17,87,,,,09/02/95
,"CHOPIN, FEDERICO - 1810/1849",,,"KISSIN, EUGENY","PIANO","MAZURKA","SI MAYOR",1,63,87,,,,09/02/95
"LA MER","DEBUSSY, CLAUDE - 1862/1918","COMISSIONA, SERGIU","SINFONICA DE HOUSTON",,,"POEMA SINFONICO",,,,,,,243,09/02/95
"NUBES","DEBUSSY, CLAUDE - 1862/1918","COMISSIONA, SERGIU","SINFONICA DE HOUSTON",,,"NOCTURNO",,,,,,,243,09/02/95
"FIESTAS","DEBUSSY, CLAUDE - 1862/1918","COMISSIONA, SERGIU","SINFONICA DE HOUSTON",,,"NOCTURNO",,,,,,,243,09/02/95
"SIRENAS","DEBUSSY, CLAUDE - 1862/1918","COMISSIONA, SERGIU","SINFONICA DE HOUSTON",,,"NOCTURNO",,,,,,,243,09/02/95
"12-ESTUDIOS PARA PIANO","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","ESTUDIO",,,,,,247,,09/02/95
"CHILDREN'S CORNER","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,255,,09/02/95
,"HANDEL, GEORGE F. - 1685/1759",,,,,"CONCIERTO","MI",1,,,,,,09/02/95
"AnOS DE PEREGRINAJE- 2n ITALIA","LISZT, FRANZ - 1811/1886",,,"ROSE, JEROME","PIANO",,,,,,19,,,09/02/95
"AnOS DE PEREGRINAJE- 3n ITALIA","LISZT, FRANZ - 1811/1886",,,"ROSE, JEROME","PIANO",,,,,,20,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","MI MAYOR",,"K.542",86,,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","SI BEMOL MAYOR",,"K.502",86,,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","SOL MAYOR",,"K.564",86,,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","DO MAYOR",,"K.548",86,,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","SI BEMOL MAYOR",,"K.254",86,,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"BEAUX ARTS TRIO","PIANO, VIOLIN Y CELLO","TRIO","SOL MAYOR",,"K.496",86,,,,09/02/95
,"MOZART, WOLFGANG AMADEUS-",,,"KOVACEVICH- BRYMER E IRELAND","PIANO, CLARINETE Y VIOLA","TRIO","MI BEMOL MAYOR",,"K.498",86,,,,09/02/95
"REQUIEM","MOZART, WOLFGANG AMADEUS-","GROSSMANN, FERDINAND","DE LA CASA DE CTOS. DE VIENA",,,"MISA",,,"K.626",,,258,,09/02/95
"DE LA CORONACION","MOZART, WOLFGANG AMADEUS-","HINREINER, ERNEST","CAMERATA ACADEMICA SALZBURG",,,"MISA","DO MAYOR",,"K.317",,,259,,09/02/95
"LAUDATE DOMINUM-VESPERAE DOMIN","MOZART, WOLFGANG AMADEUS-","HINREINER, ERNEST","CAMERATA ACADEMICA SALZBURG",,,"MISA","LA MAYOR",,"K.321",,,259,,09/02/95
"PARA IGLESIA","MOZART, WOLFGANG AMADEUS-","HINREINER, ERNEST","CAMERATA ACADEMICA SALZBURG",,,"SONATA","DO MAYOR",,"K.328",,,259,,09/02/95
"EXSULATE JUBILATE","MOZART, WOLFGANG AMADEUS-","HINREINER, ERNEST","CAMERATA ACADEMICA SALZBURG",,,"MOTETE","FA MAYOR",,"K.165",,,259,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","MI MENOR",1,39,88,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","RE MAYOR",2,43,88,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","LA MENOR",4,63,88,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","MI BEMOL MAYOR",5,82,88,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","DO MAYOR",3,52,89,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","RE MENOR",6,104,89,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"SINFONIA","DO MAYOR",7,105,89,,,,09/02/95
,"SIBELIUS, JAN - 1865/1957",,"SINFONICA DE LONDRES","ACCARDO, SALVATTORE","VIOLIN","CONCIERTO","RE MENOR",,47,89,,,,09/02/95
"FINLANDIA","SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"POEMA SINFONICO",,,26,89,,,,09/02/95
"TAPIOLA","SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,,"POEMA SINFONICO",,,112,89,,,,09/02/95
"EL CISNE DE TUONELA","SIBELIUS, JAN - 1865/1957","DAVIS, COLIN SIR","SINFONICA DE BOSTON",,"CORNO INGLES","LEYENDA",,2,22,89,,,,09/02/95
,"BARTOK, BELA - 1881/1945",,"CAMERATA BARILOCHE","HASAJ, FERNANDO","CUERDAS","DIVERTIMENTO",,,"SZ 113",97,,,,03/25/96
"POPULARES RUMANAS","BARTOK, BELA - 1881/1945","HASAJ, FERNANDO","CAMERATA BARILOCHE","SPILLER, ANDRES","OBOE Y CUERDAS","DANZA",,,"SZ 68",97,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897","KONWITSCHNY, FRANZ","SACHSISCHE STAATZK. DE DRESDE",,,"RAPSODIA","SI MENOR",1,79,101,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897","KONWITSCHNY, FRANZ","SACHSISCHE STAATZK. DE DRESDE",,,"RAPSODIA","SOL MENOR",2,79,101,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897","KONWITSCHNY, FRANZ","SACHSISCHE STAATZK. DE DRESDE",,,"CAPRICHO","FA SOSTENIDO MENOR",1,76,101,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897","KONWITSCHNY, FRANZ","SACHSISCHE STAATZK. DE DRESDE",,,"INTERMEZZO","SI BEMOL MAYOR",4,76,101,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897",,,"KEMPFF, WILHELM","PIANO","SONATA","FA MENOR",,5,101,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897","KONWITSCHNY, FRANZ","SACHSISCHE STAATZK. DE DRESDE","KEMPFF, WILHELM","PIANO","CONCIERTO","RE MENOR",1,15,101,,,,03/25/96
,"BRAHMS, JOHANNES - 1833/1897",,,"KEMPFF, WILHELM","PIANO","BALADA",,,10,101,,,,03/25/96
,"BARBER, SAMUEL - 1910/1981",,"CAMERATA BARILOCHE",,"CUERDAS","ADAGIO",,,11,97,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","BALADA","SOL MENOR",1,23,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","BALADA","LA MENOR",2,38,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","BALADA","LA BEMOL MAYOR",3,47,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","BALADA","FA MENOR",4,52,,12,,,03/25/96
"GRAN VALS BRILLANTE","CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","VALS","MI BEMOL MAYOR",,18,,12,,,03/25/96
"GRAN VALS","CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","VALS","LA BEMOL MAYOR",,42,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","NOCTURNO","FA MAYOR",1,15,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","MAZURKA","FA MENOR",3,7,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","MAZURKA","LA MENOR",4,17,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"PERAHIA, MURRAY","PIANO","ESTUDIO","MI MAYOR",3,10,,12,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","DO SOSTENIDO MENOR",1,26,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","MI BEMOL MENOR",2,26,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","LA MAYOR",1,40,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","DO MENOR",2,40,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","LA BEMOL MAYOR",,53,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","FA SOSTENIDO MENOR",,44,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","RE MENOR",1,71,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","SI BEMOL MAYOR",2,71,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","FA MENOR",3,71,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","POLONESA","SOL SOSTENIDO MENOR",,"POSTH.",100,,,,03/25/96
"FANTASIA-IMPROMTU","CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","FANTASIA","DO SOSTENIDO MENOR",,66,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","TARANTELA","LA BEMOL MAYOR",,43,100,,,,03/25/96
,"CHOPIN, FEDERICO - 1810/1849",,,"BRAILOVSKY, ALEXANDER","PIANO","BERCEUSE","RE BEMOL MAYOR",,57,100,,,,03/25/96
,"DEBUSSY, CLAUDE - 1862/1918",,"CUARTETO INTERN. DE CUERDAS NY",,"CUERDAS","CUARTETO","SOL MAYOR",1,10,,,263,,03/26/96
"CLARO DE LUNA","DEBUSSY, CLAUDE - 1862/1918",,,"SCHMALFUSS, PETER","PIANO","PIEZA",,,,,,263,,03/26/96
"ARABESCOS","DEBUSSY, CLAUDE - 1862/1918",,,"SCHMALFUSS, PETER","PIANO",,,,,,,263,,03/26/96
"L'ISLE JOYEUSE","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,255,,03/26/96
"LA BOITE A JOUJOUX","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,255,,03/26/96
"ESTAMPAS","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,256,,03/26/96
"BALLADA","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,256,,03/26/96
"MASQUES","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,256,,03/26/96
"TARATELA STYRIENNE","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","DANZA",,,,,,256,,03/26/96
"BERCEUSE HEROIQUE","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,256,,03/26/96
,"DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","NOCTURNO",,,,,,256,,03/26/96
"POUR LE PIANO","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,256,,03/26/96
"LE PLUS QUE LENTE","DEBUSSY, CLAUDE - 1862/1918",,,"FRANKL, PETER","PIANO","PIEZA",,,,,,256,,03/26/96
,"DVORAK, ANTONIN - 1841/1904",,"PANOCHA QUARTET","PANENKA, IAN","PIANO Y CUERDAS","QUINTETO","LA MAYOR",1,5,92,,,,03/29/96
,"DVORAK, ANTONIN - 1841/1904",,"PANOCHA QUARTET","PANENKA, IAN","PIANO Y CUERDAS","QUINTETO","LA MAYOR",2,81,92,,,,03/29/96
"DEL NUEVO MUNDO","DVORAK, ANTONIN - 1841/1904","HENRY, ADOLPH","FILARMONIA SLAVONICA",,,"SINFONIA","MI MENOR",9,95,,,156,,03/29/96
"STABAT MATER","DVORAK, ANTONIN - 1841/1904","MUNIH, MARCO","SINF. DE LA RADIO LJUBLJANA",,,,,,58,,,261,,03/29/96
"DANZAS ESLAVAS 1-2-3-4 Y 8","DVORAK, ANTONIN - 1841/1904",,,"LAPSANSKY, M. Y TOPERCZER, P.","PIANO","DANZA",,,46,,,264,,03/29/96
,"GRIEG, EDWARD - 1843/1907",,,"JANSCHKO, STEFAN","PIANO","BALADA","SOL MENOR",,24,,,145,,04/03/96
"DE BODA NORUEGAS","GRIEG, EDWARD - 1843/1907",,,"JESCHKO. STEFAN","PIANO","DANZA",,,,,,216,,04/03/96
,"HAYDN, FRANZ J.- 1732/1809",,"CASPAR DA SALO QUARTETT",,"CUERDAS","CUARTETO","SI MENOR",2,64,,21,,,04/03/96
,"HAYDN, FRANZ J.- 1732/1809",,"CASPAR DA SALO QUARTETT",,"CUERDAS","CUARTETO","SI BEMOL MAYOR",3,64,,21,,,04/03/96
"MARIA TERESA","HAYDN, FRANZ J.- 1732/1809","ADOLF, HENRY","FILARMONIA SLAVONICA",,,"SINFONIA","DO MAYOR",48,,,,260,,04/03/96
